question,answer,source
"<@U030W8E5RMJ> <@U0SBPJ484> <@ULF077XT6> <@U029EUZTRGU> <@U02LMETN883> <@UF7LFC47M> <@U7CKZ19BQ> 11時からPJリード定例があるんですが、記載依頼が飛んでいなかったようなので手動で。Operation Division PJ DBの以下の項目を更新お願いできますか？  *「12月実績（※12末に記入）」* *「1月予定（※12末に記入）」*  *〇PJ一覧* <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=4502454c9b9e4edab609ba02776a5e3c|SaaS開発会議案件> <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=849de3f1abf647f6baa103e1b87cf87e|HD開発会議案件>  *【各月の見込・実績について記載の統一化をお願いします！】* ・予定(1, 2, 3,,,.)に対する完了・未完了が明確にわかるようにする ・課題と対応方針が何なのかわかるようにする ・レポーティングコスト（記載ボリューム）は最小限に抑える  ▼記載方法 ・以下のフォーマットでお願いします ```1. [完了/完了見込/未完了]（「完了見込み」は各月中旬時点のみ使用していい） 2. [完了/完了見込/未完了] #. [完了/完了見込/未完了] 特筆すべき課題と対応方針：[無し or 定性コメント]``` ・記載例（「スーパーエンタープライズ営業管理」の11月着地見込みの例） ```1. 未完了 2. 未完了 3. 完了 4. 未完了 5. 未完了 6. 未完了 特筆すべき課題と対応方針：現場からは商談を一元化せずに複数環境を使いたいニーズが出ており、ユーザージャーニーの見直しor優先順位変更が必要```","<@U030W8E5RMJ> <@U0SBPJ484> <@ULF077XT6> <@U029EUZTRGU> <@U02LMETN883> <@UF7LFC47M> <@U7CKZ19BQ> 11時からPJリード定例があるんですが、記載依頼が飛んでいなかったようなので手動で。Operation Division PJ DBの以下の項目を更新お願いできますか？  *「12月実績（※12末に記入）」* *「1月予定（※12末に記入）」*  *〇PJ一覧* <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=4502454c9b9e4edab609ba02776a5e3c|SaaS開発会議案件> <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=849de3f1abf647f6baa103e1b87cf87e|HD開発会議案件>  *【各月の見込・実績について記載の統一化をお願いします！】* ・予定(1, 2, 3,,,.)に対する完了・未完了が明確にわかるようにする ・課題と対応方針が何なのかわかるようにする ・レポーティングコスト（記載ボリューム）は最小限に抑える  ▼記載方法 ・以下のフォーマットでお願いします ```1. [完了/完了見込/未完了]（「完了見込み」は各月中旬時点のみ使用していい） 2. [完了/完了見込/未完了] #. [完了/完了見込/未完了] 特筆すべき課題と対応方針：[無し or 定性コメント]``` ・記載例（「スーパーエンタープライズ営業管理」の11月着地見込みの例） ```1. 未完了 2. 未完了 3. 完了 4. 未完了 5. 未完了 6. 未完了 特筆すべき課題と対応方針：現場からは商談を一元化せずに複数環境を使いたいニーズが出ており、ユーザージャーニーの見直しor優先順位変更が必要```",Slack #corp-ops-all
<!subteam^S04JM2XSJSG> Holdings Dayが始まるので、オフィスにいる人はできるだけTerraceに移動しましょう,<!subteam^S04JM2XSJSG> Holdings Dayが始まるので、オフィスにいる人はできるだけTerraceに移動しましょう,Slack #corp-ops-all
<@U0SBPJ484> <@U029EUZTRGU> Data Enablementで1QにLENDのダッシュボード構築を行うことを考えているんですが、①1月中に最重要な可視化案件を特定し、②2月中にその他の可視化案件を特定する、ことは可能でしょうか？ 足元ですぐにでも可視化が必要な案件や、SaaS Salesforceに対して最終的にデータ移行しない可能性が高いもの（契約が終了している過去契約データ等）についてはBIで論理的に統合することになると思うので、そのへんの案件を特定したく。,<@U0SBPJ484> <@U029EUZTRGU> Data Enablementで1QにLENDのダッシュボード構築を行うことを考えているんですが、①1月中に最重要な可視化案件を特定し、②2月中にその他の可視化案件を特定する、ことは可能でしょうか？ 足元ですぐにでも可視化が必要な案件や、SaaS Salesforceに対して最終的にデータ移行しない可能性が高いもの（契約が終了している過去契約データ等）についてはBIで論理的に統合することになると思うので、そのへんの案件を特定したく。,Slack #corp-ops-all
<@U057TBZAGNM> 松井さんから以下のリクエストをもらっています。 &gt; HDのPortalをしっかり作って、Notionでのイシューと経営会議でのDomain OKR発表の運用をやりやすくしたいのですが、誰かにたみーと連携して設計していただきたく ・HD経営会議事務局から服部さん（HD経営会議担当） ・HRから田港さん（イシュー・Holdings Management Portal担当） ・ITSから誰か という体制で整備したいんですが、誰かアサインお願いできませんか？初期的に最低限のデータベースを作るところに入って、あとは手放すのがいいと思いますが、まだ工数等が読めないので、いったん30分程度話してもらうのがいいかと。,<@U057TBZAGNM> 松井さんから以下のリクエストをもらっています。 &gt; HDのPortalをしっかり作って、Notionでのイシューと経営会議でのDomain OKR発表の運用をやりやすくしたいのですが、誰かにたみーと連携して設計していただきたく ・HD経営会議事務局から服部さん（HD経営会議担当） ・HRから田港さん（イシュー・Holdings Management Portal担当） ・ITSから誰か という体制で整備したいんですが、誰かアサインお願いできませんか？初期的に最低限のデータベースを作るところに入って、あとは手放すのがいいと思いますが、まだ工数等が読めないので、いったん30分程度話してもらうのがいいかと。,Slack #corp-ops-all
<@U0SBPJ484> Data Cloud MTGの議事録のNotionってありますか？,<@U0SBPJ484> Data Cloud MTGの議事録のNotionってありますか？,Slack #corp-ops-all
<@U01D0PQA64A> ユニファのシステム担当のひとから、「ソアスクの導入を検討しているからヒアリングさせてほしい」と言われてるんだけど、加藤さん休みだから、張替・石川で受けようと思うんだけどいい？ 質問リストはリクエストしててまだもらってないけど、たぶん導入の経緯と、現在のソアスクの機能性あたりを聞かれると思う。,<@U01D0PQA64A> ユニファのシステム担当のひとから、「ソアスクの導入を検討しているからヒアリングさせてほしい」と言われてるんだけど、加藤さん休みだから、張替・石川で受けようと思うんだけどいい？ 質問リストはリクエストしててまだもらってないけど、たぶん導入の経緯と、現在のソアスクの機能性あたりを聞かれると思う。,Slack #corp-ops-all
<@U04LK3VQ1B7> <@UFV0JQ5N0> <@UA0GF3ES3> <@U057TBZAGNM> <@U0SBPJ484> <@U029EUZTRGU> <@U057ENXQBFC> 先ほど共有した「開発優先順位会議スケジュール」はこちらです。 <https://www.notion.so/uzabase/053504c925cf4b64bcb98f4d12b6b2ca?v=ad486b53974f4edc93439dbf38940dd7>,<@U04LK3VQ1B7> <@UFV0JQ5N0> <@UA0GF3ES3> <@U057TBZAGNM> <@U0SBPJ484> <@U029EUZTRGU> <@U057ENXQBFC> 先ほど共有した「開発優先順位会議スケジュール」はこちらです。 <https://www.notion.so/uzabase/053504c925cf4b64bcb98f4d12b6b2ca?v=ad486b53974f4edc93439dbf38940dd7>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> こちらの件、非常に重要な発表なので、みなさんできるだけ12時からの臨時THMに参加するようお願いします。 もしTHM後に不明点等があれば回答するので、僕宛に質問もらえればと。 <https://uzabase.slack.com/archives/C02DQ211J/p1707095426240409>,<!subteam^S04JM2XSJSG> こちらの件、非常に重要な発表なので、みなさんできるだけ12時からの臨時THMに参加するようお願いします。 もしTHM後に不明点等があれば回答するので、僕宛に質問もらえればと。 <https://uzabase.slack.com/archives/C02DQ211J/p1707095426240409>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> ADの一部事業売却に伴う対応について、近いうちにプロジェクトチームを編成して動き出す予定です。 これに伴って各チームで対応が必要になるはずなので、プロジェクト・定常業務の調整が必要になるかと思います。  まずは、プロジェクトチームにて事業売却に関してやることを整理して、工数を見積もります。（まだ期日決まってないけど、たぶん来週中とか？） そのあとに、Domain内の各業務・プロジェクトの調整等を行って、無理なく対応できるようにしていきましょう。,<!subteam^S04JM2XSJSG> ADの一部事業売却に伴う対応について、近いうちにプロジェクトチームを編成して動き出す予定です。 これに伴って各チームで対応が必要になるはずなので、プロジェクト・定常業務の調整が必要になるかと思います。  まずは、プロジェクトチームにて事業売却に関してやることを整理して、工数を見積もります。（まだ期日決まってないけど、たぶん来週中とか？） そのあとに、Domain内の各業務・プロジェクトの調整等を行って、無理なく対応できるようにしていきましょう。,Slack #corp-ops-all
<@U030W8E5RMJ> こちらのOperations Division PJ DBって竹本さんに作成してもらったと思うんですが、「【SaaS組織転換対応】MMR SFDCの売上勘定科目の区分追加」という案件について維持管理で対応することにするため、この一覧に置ける1Q案件からは外したいんですが、どのようにすればいいでしょうか？ 「ステータス」とか「1Qにやること」などを何か特定の値に設定すればいい？ <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=c4c5b78139b9454bb2ef74c67931949f>,<@U030W8E5RMJ> こちらのOperations Division PJ DBって竹本さんに作成してもらったと思うんですが、「【SaaS組織転換対応】MMR SFDCの売上勘定科目の区分追加」という案件について維持管理で対応することにするため、この一覧に置ける1Q案件からは外したいんですが、どのようにすればいいでしょうか？ 「ステータス」とか「1Qにやること」などを何か特定の値に設定すればいい？ <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=c4c5b78139b9454bb2ef74c67931949f>,Slack #corp-ops-all
<@U7CKZ19BQ> 最新の売上関連細則ってどこにありますっけ？,<@U7CKZ19BQ> 最新の売上関連細則ってどこにありますっけ？,Slack #corp-ops-all
<@U03VABZCYQY> ごめん、いま米国EdgeのMTGをしてるんだけど、参加できない？,<@U03VABZCYQY> ごめん、いま米国EdgeのMTGをしてるんだけど、参加できない？,Slack #corp-ops-all
<@UFV0JQ5N0> 販売パートナースキームの件、「どのくらいの件数規模になったら開発を進めるか」について光岡さんと話しました。以下の基準を設けようと思いますが、違和感ありませんか？ • 手作業での対応上限は10件。それ以上は開発を必須にする • また、現時点の案件見込みを踏まえ、9月までに6-7件の帳票作成する目途が立ったら、案件優先度決め会議に起案して開発を進める,<@UFV0JQ5N0> 販売パートナースキームの件、「どのくらいの件数規模になったら開発を進めるか」について光岡さんと話しました。以下の基準を設けようと思いますが、違和感ありませんか？ • 手作業での対応上限は10件。それ以上は開発を必須にする • また、現時点の案件見込みを踏まえ、9月までに6-7件の帳票作成する目途が立ったら、案件優先度決め会議に起案して開発を進める,Slack #corp-ops-all
